"Hora","Voltage[V]","ε Voltage[V]","Current[µA]","ε Current[µA]","Pressure[Pa]","ε Pressure[Pa]"
"2022-11-16 16:33:54.690","-51,06","0,00001","-26,51","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.691","-55,29","0,00001","-28,14","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.692","-57,27","0,00001","-24,22","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.693","-59,78","0,00001","-23,56","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.694","-60,84","0,00001","-24,22","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.695","-58,46","0,00001","-25,20","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.696","-56,48","0,00001","-25,20","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.697","-52,91","0,00001","-20,94","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.698","-44,72","0,00001","-17,67","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.699","-42,21","0,00001","-20,29","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.700","-40,36","0,00001","-20,62","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.701","-36,27","0,00001","-17,02","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.702","-32,30","0,00001","-14,40","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.703","-27,95","0,00001","-14,72","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.704","-25,30","0,00001","-18,00","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.705","-23,32","0,00001","-18,32","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.706","-19,23","0,00001","-14,72","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.707","-15,66","0,00001","-13,09","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.708","-11,04","0,00001","-12,76","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.709","-6,81","0,00001","-14,72","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.710","-2,72","0,00001","-10,80","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.711","0,85","0,00001","-6,87","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.712","4,42","0,00001","-3,59","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.713","5,60","0,00001","-0,32","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.714","7,98","0,00001","4,26","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.715","12,21","0,00001","8,84","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.716","14,98","0,00001","14,41","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.717","17,76","0,00001","18,01","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.718","18,42","0,00001","20,30","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.719","25,95","0,00001","27,17","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.720","28,72","0,00001","31,43","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.721","30,83","0,00001","34,37","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.722","31,23","0,00001","36,67","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.723","34,53","0,00001","39,94","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.724","39,29","0,00001","43,54","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.725","42,46","0,00001","47,47","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.726","43,78","0,00001","51,40","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.727","44,04","0,00001","55,32","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.728","48,27","0,00001","59,58","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.729","53,55","0,00001","64,82","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.730","57,52","0,00001","76,27","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.731","57,65","0,00001","83,15","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.732","59,76","0,00001","77,91","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.733","57,91","0,00001","63,51","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.734","54,87","0,00001","52,05","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.735","50,25","0,00001","41,25","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.736","45,36","0,00001","31,10","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.737","43,51","0,00001","21,94","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.738","41,00","0,00001","14,41","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.739","38,49","0,00001","9,17","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.740","29,64","0,00001","-5,56","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.741","27,14","0,00001","-7,85","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.742","24,23","0,00001","-8,18","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.743","21,98","0,00001","-10,80","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.744","17,62","0,00001","-15,71","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.745","13,40","0,00001","-17,02","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.746","10,62","0,00001","-15,38","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.747","7,98","0,00001","-14,07","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.748","5,74","0,00001","-15,71","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.749","1,38","0,00001","-18,98","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.750","-2,32","0,00001","-18,98","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.751","-6,42","0,00001","-14,72","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.752","-8,40","0,00001","-16,03","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.753","-12,49","0,00001","-18,98","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.754","-15,93","0,00001","-19,31","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.755","-17,64","0,00001","-16,69","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.756","-19,49","0,00001","-15,71","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.757","-21,87","0,00001","-18,00","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.758","-25,83","0,00001","-21,27","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.759","-29,13","0,00001","-22,58","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.760","-30,59","0,00001","-19,31","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.761","-35,34","0,00001","-21,60","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.762","-39,57","0,00001","-25,53","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.763","-43,00","0,00001","-25,53","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.764","-44,72","0,00001","-22,25","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.765","-47,10","0,00001","-21,27","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.766","-49,34","0,00001","-24,22","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.767","-53,70","0,00001","-27,49","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.768","-57,27","0,00001","-27,16","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.769","-58,85","0,00001","-23,23","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.770","-61,63","0,00001","-22,25","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.771","-58,33","0,00001","-21,93","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.772","-53,97","0,00001","-23,56","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.773","-50,00","0,00001","-19,31","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.774","-46,17","0,00001","-17,02","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.775","-42,08","0,00001","-17,67","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.776","-39,97","0,00001","-20,29","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.777","-37,46","0,00001","-20,94","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.778","-33,10","0,00001","-17,02","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.779","-29,40","0,00001","-14,72","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.780","-25,30","0,00001","-16,36","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.781","-23,19","0,00001","-18,65","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.782","-16,19","0,00001","-14,72","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.783","-12,36","0,00001","-12,43","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.784","-8,40","0,00001","-13,41","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.785","-6,68","0,00001","-14,72","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.786","-4,17","0,00001","-12,43","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.787","0,45","0,00001","-8,18","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.788","3,62","0,00001","-2,61","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.789","6,40","0,00001","0,66","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.790","7,19","0,00001","4,26","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.791","10,10","0,00001","8,52","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.792","14,06","0,00001","12,44","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.793","19,47","0,00001","20,30","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.794","20,00","0,00001","22,59","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.795","23,70","0,00001","25,54","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.796","27,66","0,00001","28,81","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.797","30,83","0,00001","33,39","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.798","32,29","0,00001","35,68","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.799","32,82","0,00001","38,63","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.800","37,31","0,00001","41,90","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.801","40,87","0,00001","45,83","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.802","44,57","0,00001","50,74","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.803","46,29","0,00001","59,25","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.804","51,84","0,00001","64,49","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.805","55,40","0,00001","69,73","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.806","58,57","0,00001","75,62","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.807","58,97","0,00001","82,16","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.808","58,04","0,00001","83,80","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.809","58,31","0,00001","66,78","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.810","54,87","0,00001","54,01","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.811","52,36","0,00001","44,52","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.812","47,34","0,00001","33,72","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.813","43,25","0,00001","23,90","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.814","38,36","0,00001","8,84","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.815","35,85","0,00001","2,95","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.816","31,23","0,00001","-4,90","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.817","27,14","0,00001","-9,49","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.818","25,02","0,00001","-9,81","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.819","21,72","0,00001","-10,47","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.820","19,61","0,00001","-12,76","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.821","14,72","0,00001","-16,69","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.822","10,76","0,00001","-17,34","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.823","8,78","0,00001","-14,40","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.824","3,23","0,00001","-15,71","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.825","-1,13","0,00001","-18,00","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.826","-4,70","0,00001","-18,00","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.827","-6,02","0,00001","-15,05","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.828","-8,53","0,00001","-14,07","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.829","-10,64","0,00001","-16,69","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.830","-14,74","0,00001","-19,31","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.831","-18,04","0,00001","-19,96","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.832","-19,36","0,00001","-17,67","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.833","-21,61","0,00001","-17,02","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.834","-24,11","0,00001","-19,96","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.835","-31,51","0,00001","-23,56","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.836","-32,96","0,00001","-20,29","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.837","-35,34","0,00001","-20,29","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.838","-37,59","0,00001","-23,23","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.839","-41,95","0,00001","-26,18","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.840","-45,25","0,00001","-25,20","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.841","-46,70","0,00001","-21,60","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.842","-48,95","0,00001","-20,62","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.843","-51,85","0,00001","-23,89","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.844","-56,34","0,00001","-26,51","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.845","-61,23","0,00001","-22,58","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.846","-59,65","0,00001","-20,29","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.847","-55,95","0,00001","-21,60","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.848","-54,23","0,00001","-23,56","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.849","-51,46","0,00001","-22,91","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.850","-46,83","0,00001","-19,31","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.851","-43,14","0,00001","-17,67","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.852","-39,57","0,00001","-18,98","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.853","-37,59","0,00001","-21,60","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.854","-34,95","0,00001","-20,94","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.855","-30,19","0,00001","-17,34","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.856","-22,66","0,00001","-17,02","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.857","-20,81","0,00001","-18,65","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.858","-18,04","0,00001","-17,34","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.859","-13,42","0,00001","-13,09","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.860","-9,45","0,00001","-10,80","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.861","-6,15","0,00001","-12,11","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.862","-4,57","0,00001","-12,43","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.863","-1,79","0,00001","-9,49","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.864","2,70","0,00001","-3,92","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.865","5,74","0,00001","1,64","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.866","8,11","0,00001","4,26","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.867","12,47","0,00001","11,46","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.868","16,17","0,00001","14,74","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.869","19,61","0,00001","19,65","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.870","21,19","0,00001","21,61","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.871","21,98","0,00001","24,23","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.872","26,21","0,00001","27,17","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.873","29,64","0,00001","30,77","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.874","32,68","0,00001","35,36","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.875","34,14","0,00001","37,65","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.876","35,19","0,00001","41,25","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.877","43,38","0,00001","50,09","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.878","46,55","0,00001","55,00","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.879","47,08","0,00001","59,25","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.880","48,67","0,00001","63,83","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.881","54,74","0,00001","69,07","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.882","57,52","0,00001","74,96","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.883","60,29","0,00001","81,18","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.884","60,29","0,00001","87,73","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.885","56,06","0,00001","70,38","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.886","55,80","0,00001","56,63","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.887","52,63","0,00001","44,85","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.888","44,70","0,00001","25,21","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.889","41,00","0,00001","15,72","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.890","39,16","0,00001","7,86","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.891","35,99","0,00001","3,61","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.892","32,95","0,00001","-2,29","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.893","28,59","0,00001","-8,50","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.894","24,76","0,00001","-11,78","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.895","22,78","0,00001","-11,12","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.896","19,74","0,00001","-10,14","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.897","16,83","0,00001","-13,09","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.898","8,11","0,00001","-16,36","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.899","6,27","0,00001","-13,41","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.900","3,62","0,00001","-12,43","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.901","0,45","0,00001","-15,38","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.902","-3,51","0,00001","-17,67","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.903","-6,68","0,00001","-17,67","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.904","-8,13","0,00001","-15,38","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.905","-10,25","0,00001","-15,38","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.906","-12,89","0,00001","-18,32","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.907","-17,25","0,00001","-21,27","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.908","-20,15","0,00001","-21,27","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.909","-23,45","0,00001","-17,67","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.910","-26,62","0,00001","-21,93","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.911","-30,59","0,00001","-24,22","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.912","-33,63","0,00001","-23,56","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.913","-35,08","0,00001","-20,29","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.914","-36,93","0,00001","-19,31","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.915","-39,97","0,00001","-22,58","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.916","-44,19","0,00001","-24,87","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.917","-47,63","0,00001","-23,89","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.918","-49,08","0,00001","-20,94","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.919","-54,36","0,00001","-23,56","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.920","-58,59","0,00001","-26,18","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.921","-61,89","0,00001","-25,85","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.922","-60,57","0,00001","-21,27","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.923","-56,87","0,00001","-20,29","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.924","-53,44","0,00001","-22,25","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.925","-51,59","0,00001","-24,22","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.926","-49,08","0,00001","-23,56","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.927","-44,32","0,00001","-19,96","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.928","-40,63","0,00001","-18,00","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.929","-37,19","0,00001","-19,96","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.930","-32,17","0,00001","-20,29","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.931","-27,42","0,00001","-16,03","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.932","-23,72","0,00001","-13,74","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.933","-20,15","0,00001","-15,38","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.934","-18,30","0,00001","-16,69","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.935","-15,53","0,00001","-15,38","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.936","-10,91","0,00001","-11,45","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.937","-6,94","0,00001","-9,16","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.938","-4,04","0,00001","-10,80","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.939","-2,06","0,00001","-10,14","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.940","4,68","0,00001","-1,30","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.941","8,11","0,00001","4,59","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.942","10,23","0,00001","6,88","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.943","11,15","0,00001","9,83","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.944","14,45","0,00001","12,77","0,00001","0,00","0,00001"
"2022-11-16 16:33:54.945","18,15","0,00001","16,37","0,00001","0,00","0,00001"
